134676;;1977;3;06/03/1977 00:00;06/03/1977 00:00;4534;830;Dordrecht;Rotterdam;1;1;6642;Feeder 4;fully cellular containership;4625;0
123444;;1977;3;06/03/1977 00:00;06/03/1977 00:00;4489;311;Seattle;Vancouver(CAN);1;1;6046;Beishu Maru;fully cellular containership;24191;0
609283;;1977;3;06/03/1977 00:00;06/03/1977 00:00;4572;1369;New York;San Juan(PRI);1;1;52712;San Juan;fully cellular containership;18184;0
209337;;1977;3;06/03/1977 00:00;06/03/1977 00:00;1828;4640;Le Havre;Southampton;1;1;14127;CanMar Ambassador;fully cellular containership;29204;0
503744;;1977;3;06/03/1977 00:00;06/03/1977 00:00;830;2248;Rotterdam;Felixstowe;1;1;42561;Fairbridge;fully cellular containership;8723;0
736407;;1977;3;06/03/1977 00:00;06/03/1977 00:00;5521;941;Genoa;Algeciras;1;1;65317;Warrior;fully cellular containership;6953;0
558371;;1977;3;06/03/1977 00:00;06/03/1977 00:00;143;5393;Helsinki;St. Petersburg;1;1;47122;Silver Castle;fully cellular containership;6213;0
432715;;1977;3;06/03/1977 00:00;06/03/1977 00:00;2823;1697;Aarhus;Bremerhaven;1;1;35107;MSC Pioneer;fully cellular containership;20719;0
302861;;1977;3;06/03/1977 00:00;06/03/1977 00:00;3832;593;Nagoya;Shimizu;1;1;22755;Golden Gate Bridge;fully cellular containership;17188;0
43844;;1977;3;06/03/1977 00:00;06/03/1977 00:00;4572;3917;New York;Boston(USA);1;1;146;Queensland Star;fully cellular containership;28037;0
423710;;1977;3;06/03/1977 00:00;06/03/1977 00:00;4289;3592;Leghorn;Naples;1;1;34367;Frankfurt Express;fully cellular containership;7508;0
620257;;1977;3;06/03/1977 00:00;06/03/1977 00:00;2782;3381;Port Everglades;New Orleans;1;1;53620;Horizon Producer;fully cellular containership;25699;0
568919;;1977;3;07/03/1977 00:00;07/03/1977 00:00;4489;2151;Seattle;Kobe;1;1;47716;President Taft;fully cellular containership;17757;0
541034;;1977;3;07/03/1977 00:00;07/03/1977 00:00;2831;1452;Fort de France;Pointe a Pitre;1;1;45567;Kota Intan;fully cellular containership;33650;0
134471;;1977;3;07/03/1977 00:00;07/03/1977 00:00;205;3880;Gothenburg;Bremen;1;1;6641;Feeder 3;fully cellular containership;4625;0
749758;;1977;3;07/03/1977 00:00;07/03/1977 00:00;4977;5605;Los Angeles;San Francisco;1;1;66331;Sea Ranger;fully cellular containership;25297;0
568344;;1977;3;07/03/1977 00:00;07/03/1977 00:00;4593;2151;Keelung;Kobe;1;1;47701;Jefferson;fully cellular containership;23170;0
302862;;1977;3;07/03/1977 00:00;07/03/1977 00:00;593;5802;Shimizu;Tokyo;1;1;22755;Golden Gate Bridge;fully cellular containership;17188;0
43845;;1977;3;07/03/1977 00:00;07/03/1977 00:00;3917;5942;Boston(USA);Saint John(CAN);1;1;146;Queensland Star;fully cellular containership;28037;0
357517;;1977;3;07/03/1977 00:00;07/03/1977 00:00;3705;1369;Santo Domingo;San Juan(PRI);1;1;27006;Apple;fully cellular containership;2175;0
97052;;1977;3;07/03/1977 00:00;07/03/1977 00:00;4067;2849;Brisbane;Sydney;1;1;4216;Ratih;fully cellular containership;12126;0
626420;;1977;3;07/03/1977 00:00;07/03/1977 00:00;5393;576;St. Petersburg;Antwerp;1;1;54337;Eridan;fully cellular containership;6270;0
155601;;1977;3;07/03/1977 00:00;07/03/1977 00:00;576;830;Antwerp;Rotterdam;1;1;10111;Northern Triumph;fully cellular containership;18992;0
371291;;1977;3;07/03/1977 00:00;07/03/1977 00:00;4246;1697;Flushing;Bremerhaven;1;1;27776;Jervis Bay;fully cellular containership;29262;0
67098;;1977;3;07/03/1977 00:00;07/03/1977 00:00;830;2248;Rotterdam;Felixstowe;1;1;2051;American Archer;fully cellular containership;15692;0
357516;;1977;3;07/03/1977 00:00;07/03/1977 00:00;1369;3705;San Juan(PRI);Santo Domingo;1;1;27006;Apple;fully cellular containership;2175;0
54130;;1977;3;07/03/1977 00:00;07/03/1977 00:00;3654;5048;Mina al Ahmadi;Dubai;1;1;1101;Al Shamiah;fully cellular containership;15763;0
99568;;1977;3;07/03/1977 00:00;07/03/1977 00:00;4593;5493;Keelung;Osaka;1;1;4371;Flamingo;fully cellular containership;7876;0
425652;;1977;3;07/03/1977 00:00;07/03/1977 00:00;1916;90;Hull;Apapa-Lagos;1;1;34503;A Cheng;fully cellular containership;4114;0
43523;;1977;3;08/03/1977 00:00;08/03/1977 00:00;1675;4492;Zeebrugge;London;1;1;141;Discovery;fully cellular containership;28225;0
178554;;1977;3;08/03/1977 00:00;08/03/1977 00:00;1697;830;Bremerhaven;Rotterdam;1;1;11770;Carmen Cara;fully cellular containership;39588;0
278806;;1977;3;08/03/1977 00:00;08/03/1977 00:00;2954;100;Eastham;Manchester(GBR);1;1;11064;Hub Usaha;fully cellular containership;6235;0
87169;;1977;3;08/03/1977 00:00;08/03/1977 00:00;1369;4572;San Juan(PRI);New York;1;1;3430;Arecibo;fully cellular containership;18172;0
169889;;1977;3;08/03/1977 00:00;08/03/1977 00:00;3915;1826;Bilbao;Pasajes;1;1;11163;Melissa;fully cellular containership;3260;0
259960;;1977;3;08/03/1977 00:00;08/03/1977 00:00;5521;889;Genoa;Fos;1;1;17757;Export Freedom;fully cellular containership;16605;0
96745;;1977;3;08/03/1977 00:00;08/03/1977 00:00;4572;2561;New York;Hampton Roads;1;1;4202;Chicago Express;fully cellular containership;31830;0
445537;;1977;3;08/03/1977 00:00;08/03/1977 00:00;2954;100;Eastham;Manchester(GBR);1;1;36136;City of Limassol;fully cellular containership;12319;0
697577;;1977;3;08/03/1977 00:00;08/03/1977 00:00;1697;2993;Bremerhaven;Hamburg;1;1;62022;Tokio Express;fully cellular containership;47733;0
141756;;1977;3;08/03/1977 00:00;08/03/1977 00:00;3917;4572;Boston(USA);New York;1;1;7210;Boston;fully cellular containership;9466;0
501960;;1977;3;08/03/1977 00:00;08/03/1977 00:00;1165;115;Singapore;Port Klang;1;1;42465;Dragon Bangka;fully cellular containership;13321;0
702094;;1977;3;08/03/1977 00:00;08/03/1977 00:00;2993;1697;Hamburg;Bremerhaven;1;1;62337;Nanhai;fully cellular containership;39948;0
287705;;1977;3;08/03/1977 00:00;08/03/1977 00:00;4488;2213;Kodiak;Anchorage;1;1;21570;Galveston;fully cellular containership;9506;0
311471;;1977;3;08/03/1977 00:00;08/03/1977 00:00;1503;4700;Charleston;Jacksonville;1;1;23534;Eastern Kin;fully cellular containership;9246;0
176265;;1977;3;09/03/1977 00:00;09/03/1977 00:00;5048;4402;Dubai;Abu Dhabi;1;1;11633;Hui He;fully cellular containership;25007;0
96746;;1977;3;09/03/1977 00:00;09/03/1977 00:00;2561;854;Hampton Roads;Baltimore;1;1;4202;Chicago Express;fully cellular containership;31830;0
702095;;1977;3;09/03/1977 00:00;09/03/1977 00:00;1697;830;Bremerhaven;Rotterdam;1;1;62337;Nanhai;fully cellular containership;39948;0
134677;;1977;3;09/03/1977 00:00;09/03/1977 00:00;830;2573;Rotterdam;Preston(GBR);1;1;6642;Feeder 4;fully cellular containership;4625;0
814825;;1977;3;09/03/1977 00:00;09/03/1977 00:00;843;830;Amsterdam;Rotterdam;1;1;76014;Li Cheng;fully cellular containership;4114;0
504350;;1977;3;09/03/1977 00:00;09/03/1977 00:00;5802;3832;Tokyo;Nagoya;1;1;42622;Kang;fully cellular containership;33287;0
63389;;1977;3;09/03/1977 00:00;09/03/1977 00:00;2561;854;Hampton Roads;Baltimore;1;1;1652;Sheldon Lykes;fully cellular containership;15284;0
77782;;1977;3;09/03/1977 00:00;09/03/1977 00:00;4593;2151;Keelung;Kobe;1;1;2670;Ankara;fully cellular containership;37129;0
96193;;1977;3;09/03/1977 00:00;09/03/1977 00:00;3832;593;Nagoya;Shimizu;1;1;4152;Asia Maru;fully cellular containership;24131;0
68325;;1977;3;09/03/1977 00:00;09/03/1977 00:00;4593;3164;Keelung;Hong Kong;1;1;2101;Wing Sing;fully cellular containership;2905;0
541035;;1977;3;09/03/1977 00:00;09/03/1977 00:00;1452;5513;Pointe a Pitre;Dunkirk;1;1;45567;Kota Intan;fully cellular containership;33650;0
675138;;1977;3;09/03/1977 00:00;09/03/1977 00:00;1165;115;Singapore;Port Klang;1;1;60233;Supercon 2;fully cellular containership;5852;0
306540;;1977;3;09/03/1977 00:00;09/03/1977 00:00;2442;3262;Shiogama;Muroran;1;1;23241;Bless Container;fully cellular containership;6766;0
47780;;1977;3;09/03/1977 00:00;09/03/1977 00:00;941;3592;Algeciras;Naples;1;1;416;Afoundria;fully cellular containership;6982;0
311472;;1977;3;09/03/1977 00:00;09/03/1977 00:00;4700;1369;Jacksonville;San Juan(PRI);1;1;23534;Eastern Kin;fully cellular containership;9246;0
549743;;1977;3;09/03/1977 00:00;09/03/1977 00:00;2151;5493;Kobe;Osaka;1;1;46316;Ginter Star;fully cellular containership;5604;0
257611;;1977;3;09/03/1977 00:00;09/03/1977 00:00;830;1697;Rotterdam;Bremerhaven;1;1;17477;Nerd I;fully cellular containership;31814;0
141758;;1977;3;09/03/1977 00:00;09/03/1977 00:00;2594;854;Philadelphia;Baltimore;1;1;7210;Boston;fully cellular containership;9466;0
66659;;1977;3;09/03/1977 00:00;09/03/1977 00:00;3917;4572;Boston(USA);New York;1;1;2044;American Ace;fully cellular containership;15452;0
123445;;1977;3;09/03/1977 00:00;09/03/1977 00:00;311;238;Vancouver(CAN);Portland(OR USA);1;1;6046;Beishu Maru;fully cellular containership;24191;0
259961;;1977;3;09/03/1977 00:00;09/03/1977 00:00;889;2101;Fos;Barcelona;1;1;17757;Export Freedom;fully cellular containership;16605;0
549004;;1977;3;09/03/1977 00:00;09/03/1977 00:00;686;5891;Limassol;Haifa;1;1;46273;Alon;fully cellular containership;7234;0
96192;;1977;3;09/03/1977 00:00;09/03/1977 00:00;2151;3832;Kobe;Nagoya;1;1;4152;Asia Maru;fully cellular containership;24131;0
568345;;1977;3;09/03/1977 00:00;09/03/1977 00:00;2151;2842;Kobe;Yokohama;1;1;47701;Jefferson;fully cellular containership;23170;0
445823;;1977;3;09/03/1977 00:00;09/03/1977 00:00;4289;889;Leghorn;Fos;1;1;36144;Nymrod;fully cellular containership;2837;0
43524;;1977;3;10/03/1977 00:00;10/03/1977 00:00;4492;2145;London;Tyne;1;1;141;Discovery;fully cellular containership;28225;0
43846;;1977;3;10/03/1977 00:00;10/03/1977 00:00;5942;4572;Saint John(CAN);New York;1;1;146;Queensland Star;fully cellular containership;28037;0
794095;;1977;3;10/03/1977 00:00;10/03/1977 00:00;5196;3164;Manila;Hong Kong;1;1;73345;Kai Hang 6;fully cellular containership;6699;0
87170;;1977;3;10/03/1977 00:00;10/03/1977 00:00;4572;1369;New York;San Juan(PRI);1;1;3430;Arecibo;fully cellular containership;18172;0
502070;;1977;3;10/03/1977 00:00;10/03/1977 00:00;964;2561;Galveston;Hampton Roads;1;1;42470;Dragon Bintan;fully cellular containership;13337;0
465329;;1977;3;10/03/1977 00:00;10/03/1977 00:00;889;5521;Fos;Genoa;1;1;37565;MSC Luisa;fully cellular containership;26093;0
178555;;1977;3;10/03/1977 00:00;10/03/1977 00:00;830;576;Rotterdam;Antwerp;1;1;11770;Carmen Cara;fully cellular containership;39588;0
96194;;1977;3;10/03/1977 00:00;10/03/1977 00:00;593;5802;Shimizu;Tokyo;1;1;4152;Asia Maru;fully cellular containership;24131;0
565979;;1977;3;10/03/1977 00:00;10/03/1977 00:00;4489;2213;Seattle;Anchorage;1;1;47556;Portland;fully cellular containership;9858;0
302093;;1977;3;10/03/1977 00:00;10/03/1977 00:00;2151;3832;Kobe;Nagoya;1;1;22707;Kazukawa Maru;fully cellular containership;20658;0
341126;;1977;3;10/03/1977 00:00;10/03/1977 00:00;298;1369;Kingston(JAM);San Juan(PRI);1;1;25562;Houston;fully cellular containership;13259;0
796747;;1977;3;10/03/1977 00:00;10/03/1977 00:00;4489;4977;Seattle;Los Angeles;1;1;73612;Khudozhnik Ioganson;fully cellular containership;14490;0
568920;;1977;3;10/03/1977 00:00;10/03/1977 00:00;2151;2842;Kobe;Yokohama;1;1;47716;President Taft;fully cellular containership;17757;0
68326;;1977;3;10/03/1977 00:00;10/03/1977 00:00;3164;4593;Hong Kong;Keelung;1;1;2101;Wing Sing;fully cellular containership;2905;0
568565;;1977;3;10/03/1977 00:00;10/03/1977 00:00;3164;4593;Hong Kong;Keelung;1;1;47705;Howell Lykes;fully cellular containership;23212;0
504351;;1977;3;10/03/1977 00:00;10/03/1977 00:00;3832;2151;Nagoya;Kobe;1;1;42622;Kang;fully cellular containership;33287;0
273265;;1977;3;11/03/1977 00:00;11/03/1977 00:00;889;1675;Fos;Zeebrugge;1;1;20616;Flinders Bay;fully cellular containership;29260;0
120489;;1977;3;11/03/1977 00:00;11/03/1977 00:00;3241;909;Puerto Cortes;Gulfport;1;1;5661;Barranca;fully cellular containership;3480;0
120488;;1977;3;11/03/1977 00:00;11/03/1977 00:00;909;3241;Gulfport;Puerto Cortes;1;1;5661;Barranca;fully cellular containership;3480;0
445594;;1977;3;11/03/1977 00:00;11/03/1977 00:00;2954;100;Eastham;Manchester(GBR);1;1;36137;Char Che;fully cellular containership;12319;0
357518;;1977;3;11/03/1977 00:00;11/03/1977 00:00;1369;3705;San Juan(PRI);Santo Domingo;1;1;27006;Apple;fully cellular containership;2175;0
357519;;1977;3;11/03/1977 00:00;11/03/1977 00:00;3705;1369;Santo Domingo;San Juan(PRI);1;1;27006;Apple;fully cellular containership;2175;0
302094;;1977;3;11/03/1977 00:00;11/03/1977 00:00;3832;2842;Nagoya;Yokohama;1;1;22707;Kazukawa Maru;fully cellular containership;20658;0
481142;;1977;3;11/03/1977 00:00;11/03/1977 00:00;3164;1504;Hong Kong;Kaohsiung;1;1;41012;Mobile;fully cellular containership;9557;0
257612;;1977;3;11/03/1977 00:00;11/03/1977 00:00;1697;1995;Bremerhaven;Greenock;1;1;17477;Nerd I;fully cellular containership;31814;0
675139;;1977;3;11/03/1977 00:00;11/03/1977 00:00;115;5757;Port Klang;Penang;1;1;60233;Supercon 2;fully cellular containership;5852;0
814826;;1977;3;11/03/1977 00:00;11/03/1977 00:00;830;576;Rotterdam;Antwerp;1;1;76014;Li Cheng;fully cellular containership;4114;0
445538;;1977;3;11/03/1977 00:00;11/03/1977 00:00;100;2954;Manchester(GBR);Eastham;1;1;36136;City of Limassol;fully cellular containership;12319;0
481141;;1977;3;11/03/1977 00:00;11/03/1977 00:00;1504;3164;Kaohsiung;Hong Kong;1;1;41012;Mobile;fully cellular containership;9557;0
109901;;1977;3;11/03/1977 00:00;11/03/1977 00:00;4977;5605;Los Angeles;San Francisco;1;1;5110;Barcelona;fully cellular containership;37115;0
